,concept_id,concept_name,child_pair,group_code
1005,10010911,Participatory design,,10003120
1006,10011121,Contextual design,,10003120
1007,10011694,Interface design prototyping,,10003120
1008,10011707,Wireframes,,10003120
1009,10003234,Social content sharing,,10003120
1010,10003235,Collaborative content creation,,10003120
1011,10003269,Collaborative filtering,,10003120
1012,10003270,Social recommendation,,10003120
1013,10003292,Social networks,,10003120
1014,10003376,Social tagging,,10003120
1015,10003570,Computer supported cooperative work,,10003120
1016,10003579,Social engineering (social sciences),,10003120
1017,10010910,Social navigation,,10003120
1018,10011761,Social media,,10003120
1019,10003293,Social network analysis,,10003120
1020,10011763,Ethnographic studies,,10003120
1021,10003288,Blogs,,10003120
1022,10003301,Wikis,,10003120
1023,10003449,Reputation systems,,10003120
1024,10003597,Open source software,,10003120
1025,10010519,Social networking sites,,10003120
1026,10010922,Social tagging systems,,10003120
1027,10011765,Synchronous editors,,10003120
1028,10011766,Asynchronous editors,,10003120
1029,10010904,Ubiquitous computing,,10003120
1030,10010905,Mobile computing,,10003120
1031,10010906,Ambient intelligence,,10003120
1032,10010895,Smartphones,,10003120
1033,10010896,Interactive whiteboards,,10003120
1034,10010897,Mobile phones,,10003120
1035,10010898,Mobile devices,,10003120
1036,10010899,Portable media players,,10003120
1037,10010900,Personal digital assistants,,10003120
1038,10010901,Handheld game consoles,,10003120
1039,10010902,E-book readers,,10003120
1040,10010903,Tablet computers,,10003120
1041,10010889,Treemaps,,10003120
1042,10010890,Hyperbolic trees,,10003120
1043,10010891,Heat maps,,10003120
1044,10010892,Graph drawings,,10003120
1045,10010893,Dendrograms,,10003120
1046,10010894,Cladograms,,10003120
1047,10010364,Scientific visualization,,10003120
1048,10010365,Visual analytics,,10003120
1049,10010887,Geographic visualization,,10003120
1050,10010923,Information visualization,,10003120
1051,10011771,Visualization toolkits,,10003120
1052,10003460,Industry statistics,,10003456
1053,10003461,Computer manufacturing,,10003456
1054,10010921,Sustainability,,10003456
1055,10003491,Project and people management,10003492,10003456
1055,10003491,Project and people management,10003493,10003456
1055,10003491,Project and people management,10003494,10003456
1055,10003491,Project and people management,10003495,10003456
1055,10003491,Project and people management,10003496,10003456
1055,10003491,Project and people management,10003497,10003456
1056,10003498,Implementation management,10003499,10003456
1056,10003498,Implementation management,10003500,10003456
1056,10003498,Implementation management,10003502,10003456
1057,10003503,Software management,10003505,10003456
1057,10003503,Software management,10003506,10003456
1058,10003507,System management,10003508,10003456
1058,10003507,System management,10003509,10003456
1058,10003507,System management,10003510,10003456
1059,10003511,Network operations,,10003456
1060,10003512,File systems management,,10003456
1061,10003514,Information system economics,,10003456
1062,10003522,Historical people,,10003456
1063,10003523,History of hardware,,10003456
1064,10003524,History of software,,10003456
1065,10003525,History of programming languages,,10003456
1066,10003526,History of computing theory,,10003456
1067,10003528,Computational thinking,,10003456
1068,10003529,Accreditation,,10003456
1069,10003530,Model curricula,,10003456
1070,10003531,Computing education programs,10003532,10003456
1070,10003531,Computing education programs,10003533,10003456
1070,10003531,Computing education programs,10003534,10003456
1070,10003531,Computing education programs,10003535,10003456
1070,10003531,Computing education programs,10003536,10003456
1070,10003531,Computing education programs,10003537,10003456
1070,10003531,Computing education programs,10003751,10003456
1071,10003538,Informal education,,10003456
1072,10003539,Computing literacy,,10003456
1073,10003540,Student assessment,,10003456
1074,10003541,K-12 education,,10003456
1075,10003542,Adult education,,10003456
1076,10003568,Employment issues,,10003456
1077,10003569,Automation,,10003456
1078,10003570,Computer supported cooperative work,,10003456
1079,10003571,Economic impact,,10003456
1080,10003572,Offshoring,,10003456
1081,10003573,Reengineering,,10003456
1082,10010990,Socio-technical systems,,10003456
1083,10003543,Codes of ethics,,10003456
1084,10003568,Employment issues,,10003456
1085,10003581,Funding,,10003456
1086,10003583,Computing occupations,,10003456
1087,10003584,Computing organizations,,10003456
1088,10003585,"Testing, certification and licensing",,10003456
1089,10003587,Assistive technologies,,10003456
1090,10002996,Digital rights management,,10003456
1091,10003464,Copyrights,,10003456
1092,10003465,Software reverse engineering,,10003456
1093,10003466,Patents,,10003456
1094,10003467,Trademarks,,10003456
1095,10003469,Internet governance / domain names,,10003456
1096,10003470,Licensing,,10003456
1097,10003471,Treaties,,10003456
1098,10003472,Database protection laws,,10003456
1099,10003473,Secondary liability,,10003456
1100,10010646,Soft intellectual property,,10003456
1101,10011746,Hardware reverse engineering,,10003456
1102,10003481,Pornography,,10003456
1103,10003482,Hate speech,,10003456
1104,10003483,Political speech,,10003456
1105,10003484,Technology and censorship,,10003456
1106,10003486,Censoring filters,,10003456
1107,10003488,Governmental surveillance,,10003456
1108,10003489,Corporate surveillance,,10003456
1109,10003545,Taxation,,10003456
1110,10003548,Transborder data flow,,10003456
1111,10003549,Antitrust and competition,,10003456
1112,10003589,Governmental regulations,,10003456
1113,10011698,Online auctions policy,,10003456
1114,10011709,Consumer products policy,,10003456
1115,10003486,Censoring filters,,10003456
1116,10003560,Broadband access,,10003456
1117,10003562,Net neutrality,,10003456
1118,10003563,Network access restrictions,10003564,10003456
1118,10003563,Network access restrictions,10003565,10003456
1119,10003566,Universal access,,10003456
1120,10003000,Social engineering attacks,10011611,10003456
1120,10003000,Social engineering attacks,10011612,10003456
1121,10003475,Identity theft,,10003456
1122,10003575,Financial crime,,10003456
1123,10003578,Malware / spyware crime,,10003456
1124,10003589,Governmental regulations,,10003456
1125,10003592,Import / export controls,,10003456
1126,10003603,Medical records,,10003456
1127,10003604,Personal health records,,10003456
1128,10003605,Genetic information,,10003456
1129,10003606,Patient privacy,,10003456
1130,10003607,Health information exchanges,,10003456
1131,10003608,Medical technologies,10003609,10003456
1132,10010928,Men,,10003456
1133,10010929,Women,,10003456
1134,10010931,Children,,10003456
1135,10010932,Seniors,,10003456
1136,10010933,Adolescents,,10003456
1137,10003733,Lambda calculus,,10003752
1138,10003755,Turing machines,,10003752
1139,10003756,Recursive functions,,10003752
1140,10003784,Quantum complexity theory,,10003752
1141,10010624,Quantum communication complexity,,10003752
1142,10010625,Quantum query complexity,,10003752
1143,10010626,Quantum information theory,,10003752
1144,10003762,Parallel computing models,,10003752
1145,10003763,Distributed computing models,,10003752
1146,10003764,Process calculi,,10003752
1147,10003768,Algebraic language theory,,10003752
1148,10003769,Rewrite systems,,10003752
1149,10003774,Transducers,,10003752
1150,10003775,Quantitative automata,,10003752
1151,10003644,Network flows,,10003752
1152,10010036,Sparsification and spanners,,10003752
1153,10010037,Shortest paths,,10003752
1154,10010038,Dynamic graph algorithms,,10003752
1155,10003808,Scheduling algorithms,,10003752
1156,10003810,Packing and covering problems,,10003752
1157,10003811,Routing and network design problems,,10003752
1158,10003812,Facility location and clustering,,10003752
1159,10003813,Rounding techniques,,10003752
1160,10003814,Stochastic approximation,,10003752
1161,10003815,Numeric approximation algorithms,,10003752
1162,10011136,Discrete optimization,10011137,10003752
1162,10011136,Discrete optimization,10011797,10003752
1163,10011138,Continuous optimization,10010041,10003752
1163,10011138,Continuous optimization,10010042,10003752
1163,10011138,Continuous optimization,10010043,10003752
1163,10011138,Continuous optimization,10010044,10003752
1163,10011138,Continuous optimization,10010046,10003752
1163,10011138,Continuous optimization,10011139,10003752
1163,10011138,Continuous optimization,10011140,10003752
1163,10011138,Continuous optimization,10011803,10003752
1164,10011141,Mixed discrete-continuous optimization,10010040,10003752
1164,10011141,Mixed discrete-continuous optimization,10010045,10003752
1164,10011141,Mixed discrete-continuous optimization,10011803,10003752
1165,10011804,Non-parametric optimization,10011813,10003752
1165,10011804,Non-parametric optimization,10011818,10003752
1166,10002975,Data compression,,10003752
1167,10010032,Pattern matching,,10003752
1168,10010033,Sorting and searching,,10003752
1169,10010034,Predecessor queries,,10003752
1170,10010035,Cell probe models and lower bounds,,10003752
1171,10010048,Online learning algorithms,10003808,10003752
1172,10010049,Caching and paging algorithms,,10003752
1173,10010050,K-server algorithms,,10003752
1174,10010051,Adversary models,,10003752
1175,10010053,Fixed parameter tractability,,10003752
1176,10010054,W hierarchy,,10003752
1177,10010056,Bloom filters and hashing,,10003752
1178,10010057,Sketching and sampling,,10003752
1179,10010058,Lower bounds and information complexity,,10003752
1180,10010059,Random order and robust communication complexity,,10003752
1181,10010060,Nearest neighbor algorithms,,10003752
1182,10003817,MapReduce algorithms,,10003752
1183,10003824,Self-organization,,10003752
1184,10010171,Shared memory algorithms,,10003752
1185,10010173,Vector / streaming algorithms,,10003752
1186,10010174,Massively parallel algorithms,,10003752
1187,10003817,MapReduce algorithms,,10003752
1188,10003824,Self-organization,,10003752
1189,10011255,Backtracking,,10003752
1190,10011256,Branch-and-bound,,10003752
