,concept_id,concept_name,child_id,child_name,group_code
2001,10011075,Designing software,10011079,Software implementation planning,10011007
1939,10010941,Contextual software domains,10010942,Software infrastructure,10011007
618,10011006,Software notations and tools,10011072,Software libraries and repositories,10011007
2542,10003503,Software management,10003505,Software maintenance,10003456
619,10011006,Software notations and tools,10011073,Software maintenance tools,10011007
1170,10003490,Management of computing and information systems,10003503,Software management,10003456
82,10011007,Software and its engineering,10011006,Software notations and tools,10011007
81,10011007,Software and its engineering,10010940,Software organization and properties,10011007
1952,10011003,Extra-functional properties,10011002,Software performance,10011007
624,10011074,Software creation and management,10011111,Software post-development issues,10011007
3349,10011096,Reusability,10011097,Software product lines,10011007
1953,10011003,Extra-functional properties,10011004,Software reliability,10011007
1955,10011003,Extra-functional properties,10011114,Software safety,10011007
206,10003022,Software and application security,10003023,Software security engineering,10002978
2543,10003503,Software management,10003506,Software selection and adaptation,10003456
1944,10010971,Software system structures,10010980,Software system models,10011007
608,10010940,Software organization and properties,10010971,Software system structures,10011007
3354,10011102,Software defect analysis,10011103,Software testing and debugging,10011007
1872,10010712,Methodologies for EDA,10010715,Software tools for EDA,10010583
1956,10011003,Extra-functional properties,10011687,Software usability,10011007
3262,10010998,Formal methods,10010999,Software verification,10011007
623,10011074,Software creation and management,10011099,Software verification and validation,10011007
2021,10011111,Software post-development issues,10011695,Software version control,10011007
1382,10010099,Algorithmic game theory and mechanism design,10010102,Solution concepts in game theory,10003752
112,10003705,Mathematical software,10003707,Solvers,10002950
1326,10010031,Data structures design and analysis,10010033,Sorting and searching,10003752
485,10010469,Arts and humanities,10010475,Sound and music computing,10010405
1967,10011041,Compilers,10011047,Source code generation,10011007
2870,10010260,Unsupervised learning,10010269,Source separation,10010147
3240,10010972,Software architectures,10011117,Space-based architectures,10011007
2275,10003263,Web search engines,10003266,Spam detection,10002951
1310,10003635,Graph algorithms analysis,10010036,Sparsification and spanners,10003752
1466,10010187,Knowledge representation and reasoning,10010197,Spatial and physical reasoning,10010147
141,10003227,Information systems applications,10003236,Spatial-temporal systems,10002951
1736,10010542,Other architectures,10011714,Special purpose systems,10010520
1974,10011050,Context specific languages,10011023,Specialized application languages,10011007
164,10003317,Information retrieval,10003371,Specialized information retrieval,10002951
1437,10010162,Computer algebra systems,10010163,Special-purpose algebraic systems,10010147
1990,10011060,System description languages,10011690,Specification languages,10011007
660,10003633,Graph theory,10003645,Spectra of graphs,10002950
1520,10010321,Machine learning algorithms,10010335,Spectral methods,10010147
2376,10003386,Multimedia and multimodal retrieval,10003389,Speech / audio search,10002951
1452,10010179,Natural language processing,10010183,Speech recognition,10010147
606,10010786,Emerging technologies,10010817,Spintronics and magnetic technologies,10010583
3342,10011082,Software development methods,10011086,Spiral model,10011007
2056,10003657,Nonparametric representations,10003659,Spline models,10002950
855,10003272,Online advertising,10003273,Sponsored search advertising,10002951
1673,10011187,Personal computers and PC applications,10011189,Spreadsheets,10010405
1712,10010522,Serial architectures,10010527,Stack machines,10010520
565,10010633,Very large scale integration design,10010655,Standard cell libraries,10010583
2437,10011643,Network topology types,10011646,Star networks,10003033
1981,10011050,Context specific languages,10011057,State based definitions,10011007
3243,10010980,Software system models,10010982,State systems,10011007
1784,10010607,Semiconductor memory,10010609,Static memory,10010583
1867,10010705,Timing analysis,10010709,Static timing analysis,10010583
697,10003688,Statistical paradigms,10003698,Statistical graphics,10002950
107,10003648,Probability and statistics,10003688,Statistical paradigms,10002950
2893,10010297,Logical and relational learning,10010299,Statistical relational learning,10010147
113,10003705,Mathematical software,10003708,Statistical software,10002950
1868,10010705,Timing analysis,10010710,Statistical timing analysis,10010583
1318,10003636,Approximation algorithms analysis,10003814,Stochastic approximation,10003752
671,10003649,Probabilistic representations,10003656,Stochastic differential equations,10002950
1515,10010293,Machine learning approaches,10010318,Stochastic games,10010147
108,10003648,Probability and statistics,10003700,Stochastic processes,10002950
137,10003152,Information storage systems,10003517,Storage architectures,10002951
790,10003153,Information storage technologies,10003158,Storage class memory,10002951
138,10003152,Information storage systems,10003520,Storage management,10002951
804,10003517,Storage architectures,10003518,Storage network architectures,10002951
810,10003520,Storage management,10003185,Storage power management,10002951
802,10003166,Storage replication,10003516,Storage recovery strategies,10002951
136,10003152,Information storage systems,10003166,Storage replication,10002951
807,10003520,Storage management,10003181,Storage virtualization,10002951
759,10003190,Database management system engines,10010842,Stream management,10002951
328,10003753,Models of computation,10003760,Streaming models,10003752
373,10003809,Design and analysis of algorithms,10010055,"Streaming, sublinear and near linear time algorithms",10003752
926,10003371,Specialized information retrieval,10003381,Structure and multilingual text search,10002951
2864,10010259,Supervised learning,10010265,Structured outputs,10010147
1373,10010071,Machine learning theory,10010085,Structured prediction,10003752
2170,10010822,Relational database query languages,10010823,Structured Query Language,10002951
2370,10003381,Structure and multilingual text search,10003382,Structured text search,10002951
1186,10003527,Computing education,10003540,Student assessment,10003456
911,10003347,Retrieval tasks and goals,10003357,Summarization,10002951
1925,10010799,Circuit substrates,10010804,Superconducting circuits,10010583
1710,10010522,Serial architectures,10010525,Superscalar architectures,10010520
1493,10010258,Learning paradigms,10010259,Supervised learning,10010147
2862,10010259,Supervised learning,10010263,Supervised learning by classification,10010147
2863,10010259,Supervised learning,10010264,Supervised learning by regression,10010147
1677,10010482,Industry and manufacturing,10003259,Supply chain management,10010405
2287,10003279,Data extraction and integration,10010847,Surfacing,10002951
310,10003462,Computing / technology policy,10003487,Surveillance,10003456
474,10010462,Computer forensics,10010463,Surveillance mechanisms,10010405
84,10011122,Document types,10002945,Surveys and overviews,10002944
693,10003688,Statistical paradigms,10003694,Survival analysis,10002950
1167,10003458,Computing industry,10010921,Sustainability,10003456
1840,10010674,Power estimation and optimization,10011719,Switching devices power issues,10010583
394,10010148,Symbolic and algebraic manipulation,10010149,Symbolic and algebraic algorithms,10010147
48,10010147,Computing methodologies,10010148,Symbolic and algebraic manipulation,10010147
1427,10010149,Symbolic and algebraic algorithms,10010152,Symbolic calculus algorithms,10010147
167,10002979,Cryptography,10002982,Symmetric cryptography and hash functions,10002978
3255,10010993,Correctness,10010961,Synchronization,10011007
1959,10011039,Formal language definitions,10011040,Syntax,10011007
2023,10011111,Software post-development issues,10011697,System administration,10011007
615,10011006,Software notations and tools,10011060,System description languages,10011007
478,10010462,Computer forensics,10010467,System forensics,10010405
1171,10003490,Management of computing and information systems,10003507,System management,10003456
1987,10011060,System description languages,10011063,System modeling languages,10011007
1904,10010751,Fault tolerance,10010757,System-level fault tolerance,10010583
2536,10003491,Project and people management,10003495,Systems analysis and design,10003456
279,10003123,Interaction design,10011760,Systems and tools for interaction design,10003120
462,10010444,Life and medical sciences,10010095,Systems biology,10010405
2537,10003491,Project and people management,10003496,Systems development,10003456
2535,10003491,Project and people management,10003494,Systems planning,10003456
18,10002978,Security and privacy,10003006,Systems security,10002978
1527,10010346,Simulation theory,10010347,Systems theory,10010147
1719,10010528,Parallel architectures,10010535,Systolic arrays,10010520
1143,10003141,Ubiquitous and mobile devices,10010903,Tablet computers,10003120
544,10010588,"Communication hardware, interfaces and storage",10010598,Tactile and hand-based interfaces,10010583
184,10003001,Security in hardware,10003002,Tamper-proof and tamper-resistant designs,10002978
792,10003153,Information storage technologies,10003160,Tape libraries,10002951
891,10003331,Users and interactive retrieval,10003333,Task models,10002951
1223,10003544,Commerce policy,10003545,Taxation,10003456
1219,10003480,Censorship,10003484,Technology and censorship,10003456
2545,10003507,System management,10003509,Technology audits,10003456
1854,10010690,Logic synthesis,10010694,Technology-mapping,10010583
459,10010432,Physical sciences and engineering,10010988,Telecommunications,10010405
1829,10010586,Thermal issues,10010680,Temperature control,10010583
1827,10010586,Thermal issues,10010678,Temperature monitoring,10010583
1830,10010586,Thermal issues,10010681,Temperature optimization,10010583
1828,10010586,Thermal issues,10010679,Temperature simulation and estimation,10010583
2138,10010820,Data model extensions,10010518,Temporal data,10002951
2921,10010327,Dynamic programming for Markov decision processes,10010331,Temporal difference learning,10010147
1462,10010187,Knowledge representation and reasoning,10010193,Temporal reasoning,10010147
913,10003359,Evaluation of retrieval results,10003360,Test collections,10002951
1893,10010744,Design for testability,10010743,Test data compression,10010583
591,10010737,Hardware test,10010749,Testing with distributed and parallel systems,10010583
1201,10003580,Computing profession,10003585,"Testing, certification and licensing",10003456
590,10010737,Hardware test,10010748,Test-pattern generation and fault simulation,10010583
1693,10010500,Document management,10010501,Text editing,10010405
1092,10003128,Interaction techniques,10011753,Text input,10003120
2293,10003286,Internet communications tools,10003289,Texting,10002951
1563,10010382,Image manipulation,10010384,Texturing,10010147
1434,10010149,Symbolic and algebraic algorithms,10010159,Theorem proving algorithms,10010147
1879,10010721,Functional verification,10010727,Theorem proving and SAT solving,10010583
46,10003752,Theory of computation,10010070,Theory and algorithms for application domains,10003752
1402,10010111,Database theory,10011735,Theory of database privacy and security,10003752
1484,10010216,Philosophical/theoretical foundations of artificial intelligence,10010218,Theory of mind,10010147
390,10010070,Theory and algorithms for application domains,10011796,Theory of randomized search heuristics,10003752
568,10010662,Power and energy,10010586,Thermal issues,10010583
884,10003318,Document representation,10011149,Thesauri,10002951
811,10003520,Storage management,10003186,Thin provisioning,10002951
3239,10010972,Software architectures,10011116,Tightly coupled architectures,10011007
692,10003688,Statistical paradigms,10003693,Time series analysis,10002950
1001,10003053,OAM protocols,10003054,Time synchronization protocols,10003033
330,10003753,Models of computation,10003765,Timed and hybrid models,10003752
578,10010682,Electronic design automation,10010705,Timing analysis,10010583
1884,10010728,Physical verification,10010732,Timing analysis and sign-off,10010583
3502,10011647,Ring networks,10011648,Token ring networks,10003033
2869,10010260,Unsupervised learning,10010268,Topic modeling,10010147
901,10003338,Retrieval models and ranking,10003346,Top-k retrieval in databases,10002951
125,10003741,Continuous mathematics,10003742,Topology,10002950
1036,10003090,Network structure,10003091,Topology analysis and generation,10003033
3360,10011105,Process validation,10011110,Traceability,10011007
2857,10010245,Computer vision problems,10010253,Tracking,10010147
1207,10003463,Intellectual property,10003467,Trademarks,10003456
862,10003277,Web mining,10003281,Traffic analysis,10002951
1018,10003073,Control path algorithms,10003076,Traffic engineering algorithms,10003033
2155,10003193,Database transaction processing,10003428,Transaction logging,10002951
1878,10010721,Functional verification,10010726,Transaction-level verification,10010583
1224,10003544,Commerce policy,10003548,Transborder data flow,10003456
1647,10010935,Genetics,10010454,Transcriptomics,10010405
1277,10003773,Automata extensions,10003774,Transducers,10003752
2878,10010262,Multi-task learning,10010277,Transfer learning,10010147
1913,10010762,Hardware reliability,10010768,Transient errors and upsets,10010583
1855,10010690,Logic synthesis,10010695,Transistor-level synthesis,10010583
1787,10010612,Digital switches,10010613,Transistors,10010583
1869,10010705,Timing analysis,10010711,Transition-based timing analysis,10010583
1966,10011041,Compilers,10011046,Translator writing systems and compiler generators,10011007
221,10003039,Network protocols,10003048,Transport protocols,10003033
497,10010481,Operations research,10010485,Transportation,10010405
1210,10003463,Intellectual property,10003471,Treaties,10003456
335,10003766,Formal languages and automata theory,10003772,Tree languages,10003752
1146,10003146,Visualization techniques,10010889,Treemaps,10003120
651,10003633,Graph theory,10003634,Trees,10002950
753,10003190,Database management system engines,10003201,Triggers and rules,10002951
2298,10003296,Crowdsourcing,10003298,Trust,10002951
171,10002986,Formal methods and theory of security,10002987,Trust frameworks,10002978
960,10003007,Operating systems security,10003009,Trusted computing,10002978
1934,10010813,Quantum technologies,10010816,Tunneling devices,10010583
1258,10003754,Computability,10003755,Turing machines,10003752
1409,10010125,Program constructs,10010130,Type structures,10003752
364,10003790,Logic,10011740,Type theory,10003752
34,10003120,Human-centered computing,10003138,Ubiquitous and mobile computing,10003120
288,10003138,Ubiquitous and mobile computing,10003142,Ubiquitous and mobile computing design and evaluation methods,10003120
286,10003138,Ubiquitous and mobile computing,10003140,Ubiquitous and mobile computing systems and tools,10003120
285,10003138,Ubiquitous and mobile computing,10003139,"Ubiquitous and mobile computing theory, concepts and paradigms",10003120
287,10003138,Ubiquitous and mobile computing,10003141,Ubiquitous and mobile devices,10003120
1131,10003139,"Ubiquitous and mobile computing theory, concepts and paradigms",10010904,Ubiquitous computing,10003120
1945,10010971,Software system structures,10010991,Ultra-large-scale systems,10011007
2139,10010820,Data model extensions,10010821,Uncertainty,10002951
2144,10003450,Data access methods,10010830,Unidimensional range search,10002951
1985,10011060,System description languages,10011061,Unified Modeling Language (UML),10011007
1233,10003561,Network access control,10003566,Universal access,10003456
873,10003304,Web services,10003308,Universal Description Discovery and Integration (UDDI),10002951
1494,10010258,Learning paradigms,10010260,Unsupervised learning,10010147
1364,10010071,Machine learning theory,10010074,Unsupervised learning and clustering,10003752
214,10003029,Human and societal aspects of security and privacy,10011703,Usability in security and privacy,10002978
1070,10003122,HCI design and evaluation methods,10010854,Usability testing,10003120
3358,10011105,Process validation,10011108,Use cases,10011007
1100,10010860,Interaction design process and methods,10010859,User centered design,10003120
39,10003456,Social and professional topics,10010927,User characteristics,10003456
1099,10010860,Interaction design process and methods,10010858,User interface design,10003120
1095,10003129,Interactive systems and tools,10010885,User interface management systems,10003120
1096,10003129,Interactive systems and tools,10011756,User interface programming,10003120
1097,10003129,Interactive systems and tools,10011757,User interface toolkits,10003120
1068,10003122,HCI design and evaluation methods,10003332,User models,10003120
1069,10003122,HCI design and evaluation methods,10003334,User studies,10003120
159,10003317,Information retrieval,10003331,Users and interactive retrieval,10002951
1460,10010187,Knowledge representation and reasoning,10010191,Vagueness and fuzzy logic,10010147
99,10011123,Cross-computing tools and techniques,10011675,Validation,10002944
2918,10010327,Dynamic programming for Markov decision processes,10010328,Value iteration,10010147
679,10003670,Probabilistic reasoning algorithms,10003673,Variable elimination,10002950
2217,10003165,Record layout alternatives,10003423,Variable length attributes,10002951
681,10003670,Probabilistic reasoning algorithms,10003675,Variational methods,10002950
100,10011123,Cross-computing tools and techniques,10011676,Verification,10002944
363,10003790,Logic,10011192,Verification by model checking,10003752
1694,10010500,Document management,10010502,Version control,10010405
809,10003520,Storage management,10003184,Version management,10002951
2220,10003434,Relational storage,10003436,Vertical partitioning,10002951
3282,10011009,Language types,10011022,Very high level languages,10011007
74,10010583,Hardware,10010633,Very large scale integration design,10010583
1713,10010528,Parallel architectures,10010529,Very long instruction word,10010520
1035,10003084,Network range,10003089,Very long-range networks,10003033
2375,10003386,Multimedia and multimodal retrieval,10003388,Video search,10002951
2852,10010245,Computer vision problems,10010248,Video segmentation,10010147
2834,10010225,Computer vision tasks,10010230,Video summarization,10010147
3222,10010942,Software infrastructure,10010948,Virtual machines,10011007
3652,10010950,Memory management,10010951,Virtual memory,10011007
1941,10010941,Contextual software domains,10010969,Virtual worlds software,10011007
3228,10010969,Virtual worlds software,10011744,Virtual worlds training simulations,10011007
961,10003007,Operating systems security,10003010,Virtualization and security,10002978
1560,10010372,Rendering,10010377,Visibility,10010147
2837,10010225,Computer vision tasks,10010233,Vision for robotics,10010147
2835,10010225,Computer vision tasks,10010231,Visual content-based indexing and retrieval,10010147
2836,10010225,Computer vision tasks,10010232,Visual inspection,10010147
1982,10011050,Context specific languages,10011058,Visual languages,10011007
35,10003120,Human-centered computing,10003145,Visualization,10003120
291,10003145,Visualization,10003147,Visualization application domains,10003120
295,10003145,Visualization,10011770,Visualization design and evaluation methods,10003120
292,10003145,Visualization,10003151,Visualization systems and tools,10003120
290,10003145,Visualization,10003146,Visualization techniques,10003120
293,10003145,Visualization,10011768,"Visualization theory, concepts and paradigms",10003120
1156,10003151,Visualization systems and tools,10011771,Visualization toolkits,10003120
562,10010633,Very large scale integration design,10010652,VLSI design manufacturing considerations,10010583
566,10010633,Very large scale integration design,10010656,VLSI packaging,10010583
567,10010633,Very large scale integration design,10010659,VLSI system specification and constraints,10010583
3343,10011082,Software development methods,10011087,V-model,10011007
2210,10003163,Directory structures,10003416,Vnodes,10002951
1577,10010396,Shape modeling,10010401,Volumetric models,10010147
1670,10010936,Computing in government,10003590,Voting / election technologies,10010405
195,10003006,Systems security,10011634,Vulnerability management,10002978
968,10011634,Vulnerability management,10011635,Vulnerability scanners,10002978
1334,10010052,Parameterized complexity and exact algorithms,10010054,W hierarchy,10003752
1072,10003122,HCI design and evaluation methods,10010856,Walkthrough evaluations,10003120
3356,10011105,Process validation,10011106,Walkthroughs,10011007
3341,10011082,Software development methods,10011085,Waterfall model,10011007
2380,10010852,Environment-specific retrieval,10010853,Web and social media search,10002951
207,10003022,Software and application security,10003026,Web application security,10002978
153,10003260,World Wide Web,10003282,Web applications,10002951
2295,10003286,Internet communications tools,10003291,Web conferencing,10002951
2272,10003263,Web search engines,10003262,Web crawling,10002951
156,10003260,World Wide Web,10003309,Web data description languages,10002951
2273,10003263,Web search engines,10003264,Web indexing,10002951
154,10003260,World Wide Web,10003300,Web interfaces,10002951
861,10003277,Web mining,10003280,Web log analysis,10002951
152,10003260,World Wide Web,10003277,Web mining,10002951
2318,10003315,Semantic web description languages,10003316,Web Ontology Language (OWL),10002951
849,10003261,Web searching and information discovery,10003263,Web search engines,10002951
150,10003260,World Wide Web,10003261,Web searching and information discovery,10002951
155,10003260,World Wide Web,10003304,Web services,10002951
872,10003304,Web services,10003307,Web Services Description Language (WSDL),10002951
1080,10003124,Interaction paradigms,10010868,Web-based interaction,10003120
1034,10003084,Network range,10003088,Wide area networks,10003033
1977,10011050,Context specific languages,10011053,Window managers,10011007
1863,10010697,Physical design (EDA),10010704,Wire routing,10010583
261,10003106,Network types,10003111,Wired access networks,10003033
1108,10011760,Systems and tools for interaction design,10011707,Wireframes,10003120
265,10003106,Network types,10003119,Wireless access networks,10003033
232,10003058,Network components,10003065,"Wireless access points, base stations and infrastructure",10003033
546,10010588,"Communication hardware, interfaces and storage",10011669,Wireless devices,10010583
547,10010588,"Communication hardware, interfaces and storage",10011670,Wireless integrated network sensors,10010583
1063,10003119,Wireless access networks,10011661,Wireless local area networks,10003033
3504,10011650,Mesh networks,10011663,Wireless mesh networks,10003033
1064,10003119,Wireless access networks,10011662,Wireless personal area networks,10003033
1806,10010634,Analog and mixed-signal circuits,10010639,Wireline communication,10010583
1249,10003613,Gender,10010929,Women,10003456
1672,10011187,Personal computers and PC applications,10011188,Word processors,10010405
11,10002951,Information systems,10003260,World Wide Web,10002951
1060,10003114,Overlay and other logical network structures,10003116,World Wide Web (network structure),10003033
772,10003219,Information integration,10003221,Wrappers (data mining),10002951
761,10003197,Query languages,10010824,XML query languages,10002951
2171,10010824,XML query languages,10003312,XPath,10002951
2172,10010824,XML query languages,10003313,XQuery,10002951
1906,10010758,Design for manufacturability,10010760,Yield and cost modeling,10010583
1907,10010758,Design for manufacturability,10010761,Yield and cost optimization,10010583
