,parent,child,weight,group,compare
1543,push,propound,0.7920828461647034,725,pushpropound725
1544,push,tip_off,0.7603161931037903,725,pushtip_off725
1545,push,warn,0.760418713092804,725,pushwarn725
1546,push,bull,0.6384103894233704,725,pushbull725
1547,push,nudge,0.6521273851394653,725,pushnudge725
1548,preach,sermonize,0.6118490099906921,725,preachsermonize725
1549,rede,urge,0.09109457582235336,725,redeurge725
1550,urge,misadvise,0.6805131435394287,725,urgemisadvise725
1551,urge,talk_out_of,0.6541692018508911,725,urgetalk_out_of725
1552,urge,contraindicate,0.7738820910453796,725,urgecontraindicate725
1553,urge,push,0.6572937369346619,725,urgepush725
1554,urge,rush,0.723219633102417,725,urgerush725
1555,urge,dissuade,0.6432951092720032,725,urgedissuade725
1556,conduct,carol,0.7237208485603333,726,conductcarol726
1557,conduct,troll,0.7485345602035522,726,conducttroll726
1558,conduct,stunt,0.7060683965682983,726,conductstunt726
1559,conduct,scrimmage,0.5813351273536682,726,conductscrimmage726
1560,star,walk_through,0.6755291223526001,726,starwalk_through726
1561,star,premier,0.8296625018119812,726,starpremier726
1562,star,elocute,0.7998690009117126,726,starelocute726
1563,star,perorate,0.7799995541572571,726,starperorate726
1564,star,appear,0.816178560256958,726,starappear726
1565,star,pay,0.7637448310852051,726,starpay726
1566,star,madrigal,0.6886254549026489,726,starmadrigal726
1567,star,pipe_up,0.696729302406311,726,starpipe_up726
1568,star,serenade,0.6395347118377686,726,starserenade726
1569,star,cut,0.7792832851409912,726,starcut726
1570,star,cut_corners,0.599327802658081,726,starcut_corners726
1571,star,declaim,0.6537226438522339,726,stardeclaim726
1572,star,hymn,0.6653322577476501,726,starhymn726
1573,star,improvise,0.7604349255561829,726,starimprovise726
1574,star,carry,0.8439711928367615,726,starcarry726
1575,star,sing,0.8796636462211609,726,starsing726
1576,star,blaze_away,0.7306321263313293,726,starblaze_away726
1577,star,solmizate,0.6522126197814941,726,starsolmizate726
1578,star,scan,0.809018075466156,726,starscan726
1579,star,churn_out,0.6160023808479309,726,starchurn_out726
1580,star,scamp,0.6877877712249756,726,starscamp726
1581,star,conduct,0.8203976154327393,726,starconduct726
1582,star,rehearse,0.730484664440155,726,starrehearse726
1583,star,co-star,0.907501757144928,726,starco-star726
1584,perform,interpret,0.5528360605239868,726,performinterpret726
1585,perform,make,0.5923873782157898,726,performmake726
1586,make,click_off,0.6384921073913574,726,makeclick_off726
1587,make,star,0.7402297258377075,726,makestar726
1588,score,indent,0.8093796968460083,727,scoreindent727
1589,score,line,0.7809463739395142,727,scoreline727
1590,score,scarify,0.8554545044898987,727,scorescarify727
1591,score,scotch,0.8215585947036743,727,scorescotch727
1592,score,scribe,0.8263033032417297,727,scorescribe727
1593,notch,score,0.7849251627922058,727,notchscore727
1594,line,crisscross,0.8860161900520325,727,linecrisscross727
1595,line,hatch,0.8369661569595337,727,linehatch727
1596,line,reline,0.8621932864189148,727,linereline727
1597,indent,recess,0.8232970237731934,727,indentrecess727
1598,check,disenchant,0.6718434691429138,728,checkdisenchant728
1599,stay,shipwreck,0.6350414752960205,728,stayshipwreck728
1600,stay,bottleneck,0.757594883441925,728,staybottleneck728
1601,stay,ruin,0.6869810819625854,728,stayruin728
1602,prevent,stop,0.4244595766067505,728,preventstop728
1603,stop,disappoint,0.5444885492324829,728,stopdisappoint728
1604,stop,filibuster,0.8167731165885925,728,stopfilibuster728
1605,stop,fall_short,0.6707590818405151,728,stopfall_short728
1606,stop,fail,0.6983740925788879,728,stopfail728
1607,stop,obstruct,0.8207105994224548,728,stopobstruct728
1608,stop,check,0.8081924915313721,728,stopcheck728
1609,stop,debar,0.7747320532798767,728,stopdebar728
1610,stop,save,0.8343030214309692,728,stopsave728
1611,stop,break,0.8027280569076538,728,stopbreak728
1612,stop,undo,0.7769121527671814,728,stopundo728
1613,stop,dash,0.8675537705421448,728,stopdash728
1614,stop,short-circuit,0.9229165315628052,728,stopshort-circuit728
1615,stop,hang,0.7617477178573608,728,stophang728
1616,stop,stonewall,0.7404465675354004,728,stopstonewall728
1617,stop,thwart,0.818510115146637,728,stopthwart728
1618,stop,embargo,0.8429699540138245,728,stopembargo728
1619,stop,stay,0.7640479803085327,728,stopstay728
1620,dump,trash,0.7043629288673401,729,dumptrash729
1621,forfeit,consign,0.36433836817741394,729,forfeitconsign729
1622,consign,lapse,0.2985433042049408,729,consignlapse729
1623,abandon,forfeit,0.3362279236316681,729,abandonforfeit729
1624,trash,dispense_with,0.7027630805969238,729,trashdispense_with729
1625,trash,waste,0.7567452788352966,729,trashwaste729
1626,trash,sell_out,0.7481251955032349,729,trashsell_out729
1627,trash,deep-six,0.7513686418533325,729,trashdeep-six729
1628,trash,close_out,0.6883264183998108,729,trashclose_out729
1629,trash,unlearn,0.7385222911834717,729,trashunlearn729
1630,trash,jettison,0.7644655108451843,729,trashjettison729
1631,trash,chuck,0.7786978483200073,729,trashchuck729
1632,trash,abandon,0.7778452634811401,729,trashabandon729
1633,discard,de-access,0.6486184597015381,729,discardde-access729
1634,discard,dump,0.5434271693229675,729,discarddump729
1635,discard,retire,0.5322702527046204,729,discardretire729
1636,predict,forecast,0.45509541034698486,730,predictforecast730
1637,predict,prophesy,0.45822641253471375,730,predictprophesy730
1638,guess,predict,0.4758038818836212,730,guesspredict730
1639,prophesy,augur,0.45426681637763977,730,prophesyaugur730
1640,read,scry,0.6681360602378845,730,readscry730
1641,forecast,second-guess,0.5531232953071594,730,forecastsecond-guess730
1642,forecast,suspect,0.6783115267753601,730,forecastsuspect730
1643,forecast,bet,0.7118620276451111,730,forecastbet730
1644,forecast,enlighten,0.6563298106193542,730,forecastenlighten730
1645,forecast,read,0.542258083820343,730,forecastread730
1646,forecast,vaticinate,0.5948711037635803,730,forecastvaticinate730
1647,distress,worry,0.6784074306488037,731,distressworry731
1648,distress,perturb,0.6029245257377625,731,distressperturb731
1649,worry,hype_up,0.6456349492073059,731,worryhype_up731
1650,worry,jolt,0.6893523931503296,731,worryjolt731
1651,worry,agitate,0.5784307718276978,731,worryagitate731
1652,worry,electrify,0.6776788830757141,731,worryelectrify731
1653,worry,bother,0.7351188659667969,731,worrybother731
1654,worry,besiege,0.5970244407653809,731,worrybesiege731
1655,worry,pother,0.6993520855903625,731,worrypother731
1656,worry,eat,0.7407132387161255,731,worryeat731
1657,worry,misgive,0.6609917283058167,731,worrymisgive731
1658,worry,nag,0.6856988668441772,731,worrynag731
1659,disturb,distress,0.5298833847045898,731,disturbdistress731
1660,sabotage,derail,0.2914043664932251,732,sabotagederail732
1661,disobey,sabotage,0.39741751551628113,732,disobeysabotage732
1662,refuse,contract_out,0.38907337188720703,732,refusecontract_out732
1663,refuse,disobey,0.5460450053215027,732,refusedisobey732
1664,refuse,regret,0.46210339665412903,732,refuseregret732
1665,refuse,reject,0.5642044544219971,732,refusereject732
1666,regret,sit_in,0.38145384192466736,732,regretsit_in732
1667,regret,repudiate,0.4449377954006195,732,regretrepudiate732
1668,regret,rebuff,0.5057897567749023,732,regretrebuff732
1669,regret,resist,0.6572867631912231,732,regretresist732
1670,disapprove,deprecate,0.7740009427070618,733,disapprovedeprecate733
1671,disapprove,deter,0.7930914163589478,733,disapprovedeter733
1672,disapprove,object,0.8994289040565491,733,disapproveobject733
1673,object,cavil,0.9254868030548096,733,objectcavil733
1674,object,challenge,0.9545820951461792,733,objectchallenge733
1675,object,demur,0.9633730053901672,733,objectdemur733
1676,object,mind,0.9734461307525635,733,objectmind733
1677,object,raise_hell,0.9539263248443604,733,objectraise_hell733
1678,object,remonstrate,0.9576607346534729,733,objectremonstrate733
1679,deprecate,appeal,0.6998717188835144,733,deprecateappeal733
1680,deprecate,bristle_at,0.6439682245254517,733,deprecatebristle_at733
1681,knock,attack,0.5542001724243164,734,knockattack734
1682,abuse,belabor,0.7120985388755798,734,abusebelabor734
1683,abuse,deprecate,0.8170886039733887,734,abusedeprecate734
1684,abuse,denounce,0.7515335083007812,734,abusedenounce734
1685,abuse,call_on_the_carpet,0.6344813108444214,734,abusecall_on_the_carpet734
1686,abuse,reprimand,0.6878407597541809,734,abusereprimand734
1687,abuse,bombard,0.727737545967102,734,abusebombard734
1688,abuse,chastise,0.734484851360321,734,abusechastise734
1689,abuse,vilify,0.795142412185669,734,abusevilify734
1690,abuse,curse,0.7900689244270325,734,abusecurse734
1691,abuse,flame,0.7806425094604492,734,abuseflame734
1692,abuse,deplore,0.8063802123069763,734,abusedeplore734
1693,flame,deflate,0.7759172916412354,734,flamedeflate734
1694,flame,claw,0.7633731365203857,734,flameclaw734
1695,flame,minimize,0.8266588449478149,734,flameminimize734
1696,flame,pan,0.8301622867584229,734,flamepan734
1697,flame,fulminate,0.7421988844871521,734,flamefulminate734
1698,flame,discredit,0.8248500823974609,734,flamediscredit734
1699,flame,condemn,0.7845985889434814,734,flamecondemn734
1700,flame,harsh_on,0.8482432961463928,734,flameharsh_on734
1701,flame,rubbish,0.8893265128135681,734,flamerubbish734
1702,flame,nitpick,0.8334949016571045,734,flamenitpick734
1703,flame,accurse,0.8234344124794006,734,flameaccurse734
1704,flame,talk_down,0.8605258464813232,734,flametalk_down734
1705,flame,whang,0.7751052975654602,734,flamewhang734
1706,flame,slang,0.8709153532981873,734,flameslang734
1707,flame,savage,0.8117320537567139,734,flamesavage734
1708,flame,animadvert,0.8197095990180969,734,flameanimadvert734
1709,flame,come_down,0.842024028301239,734,flamecome_down734
1710,flame,tell_off,0.8063548803329468,734,flametell_off734
1711,flame,reprehend,0.8224824070930481,734,flamereprehend734
1712,flame,blame,0.8410519957542419,734,flameblame734
1713,flame,admonish,0.7507628202438354,734,flameadmonish734
1714,flame,disparage,0.823689341545105,734,flamedisparage734
1715,attack,blister,0.6784867644309998,734,attackblister734
1716,attack,rip,0.8072500228881836,734,attackrip734
1717,attack,vitriol,0.9236802458763123,734,attackvitriol734
1718,attack,abuse,0.8906214833259583,734,attackabuse734
1719,obtain,excavate,0.6132583618164062,735,obtainexcavate735
1720,obtain,mooch,0.7314651608467102,735,obtainmooch735
1721,obtain,source,0.7672304511070251,735,obtainsource735
1722,procure,engage,0.6502991318702698,735,procureengage735
1723,source,disinter,0.9504052996635437,735,sourcedisinter735
1724,source,kite,0.961819052696228,735,sourcekite735
1725,source,shop,0.9748902320861816,735,sourceshop735
1726,source,eke_out,0.9340943098068237,735,sourceeke_out735
1727,source,extort,0.9211035370826721,735,sourceextort735
1728,source,grub_up,0.9241286516189575,735,sourcegrub_up735
1729,source,freeload,0.8558660745620728,735,sourcefreeload735
1730,source,recruit,0.9163259863853455,735,sourcerecruit735
1731,source,reap,0.9431416988372803,735,sourcereap735
1732,source,copyright,0.9599844217300415,735,sourcecopyright735
1733,source,snag,0.9520965218544006,735,sourcesnag735
1734,source,suborn,0.945363461971283,735,sourcesuborn735
1735,source,carry,0.9684070348739624,735,sourcecarry735
1736,source,procure,0.9249398708343506,735,sourceprocure735
1737,source,market,0.9487664699554443,735,sourcemarket735
1738,source,extract,0.9268812537193298,735,sourceextract735
1739,source,derive,0.9448258280754089,735,sourcederive735
1740,source,take_out,0.9388309121131897,735,sourcetake_out735
1741,source,pry,0.938741147518158,735,sourcepry735
1742,source,nuzzle,0.9365789294242859,735,sourcenuzzle735
1743,source,patent,0.9568032622337341,735,sourcepatent735
1744,source,get_in,0.9386715292930603,735,sourceget_in735
1745,source,grab,0.9475721716880798,735,sourcegrab735
1746,source,outsource,0.9158501625061035,735,sourceoutsource735
1747,frighten,intimidate,0.3009689748287201,736,frightenintimidate736
1748,intimidate,bluff,0.3029323220252991,736,intimidatebluff736
1749,intimidate,shock,0.33755365014076233,736,intimidateshock736
1750,intimidate,terrify,0.4496249258518219,736,intimidateterrify736
1751,shock,panic,0.5517737865447998,736,shockpanic736
1752,shock,tyrannize,0.5844923853874207,736,shocktyrannize736
1753,shock,buffalo,0.5588238835334778,736,shockbuffalo736
1754,panic,awe,0.6617441177368164,736,panicawe736
1755,panic,spook,0.6493386030197144,736,panicspook736
1756,panic,hold_over,0.5536015033721924,736,panichold_over736
1757,panic,dismay,0.5558050870895386,736,panicdismay736
1758,panic,consternate,0.6115961074829102,736,panicconsternate736
1759,panic,strong-arm,0.6361994743347168,736,panicstrong-arm736
1760,awe,overawe,0.4042366147041321,736,aweoverawe736
1761,mark,foreshow,0.657081127166748,737,markforeshow737
1762,mark,blaze,0.6782021522521973,737,markblaze737
1763,mark,dimension,0.8324505090713501,737,markdimension737
1764,bespeak,mark,0.3647843897342682,737,bespeakmark737
1765,dimension,threaten,0.8657823204994202,737,dimensionthreaten737
1766,dimension,buoy,0.8703349828720093,737,dimensionbuoy737
1767,dimension,bode,0.8688580393791199,737,dimensionbode737
1768,dimension,signalize,0.812052845954895,737,dimensionsignalize737
1769,dimension,signpost,0.8706668019294739,737,dimensionsignpost737
1770,dimension,singularize,0.8481584787368774,737,dimensionsingularize737
1771,repeat,recite,0.6954109072685242,738,repeatrecite738
1772,recite,count,0.625002920627594,738,recitecount738
1773,count,reecho,0.7817129492759705,738,countreecho738
1774,count,rattle_down,0.792692244052887,738,countrattle_down738
1775,count,misspell,0.8063169717788696,738,countmisspell738
1776,count,spell,0.8449103832244873,738,countspell738
1777,count,cuckoo,0.7960389852523804,738,countcuckoo738
1778,count,regurgitate,0.8116843104362488,738,countregurgitate738
1779,count,parrot,0.8462497591972351,738,countparrot738
1780,count,say,0.8527023792266846,738,countsay738
1781,count,count_down,0.817342221736908,738,countcount_down738
1782,publish,sow,0.7553236484527588,739,publishsow739
1783,publish,podcast,0.5793589353561401,739,publishpodcast739
1784,publish,bulletin,0.6311445832252502,739,publishbulletin739
1785,publish,colorcast,0.8337793946266174,739,publishcolorcast739
1786,publish,edit,0.6911230087280273,739,publishedit739
1787,edit,air,0.7505990862846375,739,editair739
1788,edit,popularize,0.6707861423492432,739,editpopularize739
1789,edit,circulate,0.6555773615837097,739,editcirculate739
1790,edit,carry,0.7732764482498169,739,editcarry739
1791,air,interrogate,0.8641059994697571,739,airinterrogate739
1792,air,rerun,0.8474540710449219,739,airrerun739
1793,air,satellite,0.9014481902122498,739,airsatellite739
1794,air,sportscast,0.9165723919868469,739,airsportscast739
1795,air,telecast,0.8905567526817322,739,airtelecast739
1796,publicize,publish,0.2964622974395752,739,publicizepublish739
1797,bulletin,hype,0.566153347492218,739,bulletinhype739
1798,campaign,cross-file,0.5056655406951904,740,campaigncross-file740
1799,place,speed_skate,0.8662312030792236,740,placespeed_skate740
1800,place,show,0.9484959244728088,740,placeshow740
1801,place,stump,0.9622707962989807,740,placestump740
1802,place,jockey,0.9332218766212463,740,placejockey740
1803,place,campaign,0.9645116925239563,740,placecampaign740
1804,place,slate,0.9601085782051086,740,placeslate740
1805,race,boat-race,0.9184780716896057,740,raceboat-race740
1806,race,horse-race,0.9628978371620178,740,racehorse-race740
1807,race,place,0.904063880443573,740,raceplace740
1808,cross-file,whistlestop,0.6294419765472412,740,cross-filewhistlestop740
1809,cross-file,rerun,0.5770133137702942,740,cross-filererun740
1810,clean,disarm,0.6131571531295776,741,cleandisarm741
1811,clean,clean_out,0.6651442050933838,741,cleanclean_out741
1812,clean,dispossess,0.5490379929542542,741,cleandispossess741
1813,clean,neutralize,0.747764527797699,741,cleanneutralize741
1814,clean,unclothe,0.6125046610832214,741,cleanunclothe741
1815,deprive,clean,0.39785268902778625,741,depriveclean741
1816,deprive,expropriate,0.4654216468334198,741,depriveexpropriate741
1817,neutralize,orphan,0.5621765851974487,741,neutralizeorphan741
1818,neutralize,bereave,0.4899056851863861,741,neutralizebereave741
1819,neutralize,unsex,0.5715270638465881,741,neutralizeunsex741
1820,disarm,demilitarize,0.41635239124298096,741,disarmdemilitarize741
1821,hang,pay_back,0.4444105327129364,742,hangpay_back742
1822,hang,gibbet,0.5901194214820862,742,hanggibbet742
1823,hang,halter,0.6151954531669617,742,hanghalter742
1824,execute,burn,0.5826374888420105,742,executeburn742
1825,execute,crucify,0.48287728428840637,742,executecrucify742
1826,execute,hang,0.6502124667167664,742,executehang742
1827,revenge,get_even,0.6819290518760681,742,revengeget_even742
1828,burn,victimize,0.6895672082901001,742,burnvictimize742
1829,punish,amerce,0.680997908115387,742,punishamerce742
1830,punish,castigate,0.6323875188827515,742,punishcastigate742
1831,punish,discipline,0.7470675110816956,742,punishdiscipline742
1832,punish,execute,0.5635448098182678,742,punishexecute742
1833,punish,pillory,0.6173762083053589,742,punishpillory742
1834,punish,revenge,0.6306852698326111,742,punishrevenge742
1835,punish,scourge,0.6756242513656616,742,punishscourge742
1836,punish,tar-and-feather,0.6417909860610962,742,punishtar-and-feather742
1837,entertain,host,0.5333289504051208,743,entertainhost743
1838,host,hobnob,0.8778403997421265,743,hosthobnob743
1839,host,amuse,0.864259660243988,743,hostamuse743
1840,host,fraternize,0.802483320236206,743,hostfraternize743
1841,host,swing,0.8835474252700806,743,hostswing743
1842,host,do_the_honors,0.7109596729278564,743,hostdo_the_honors743
1843,host,emcee,0.7196165323257446,743,hostemcee743
1844,host,feast,0.8683289289474487,743,hostfeast743
1845,host,wine_and_dine,0.8184803128242493,743,hostwine_and_dine743
1846,socialize,entertain,0.4743296504020691,743,socializeentertain743
1847,implant,bury,0.5106419324874878,744,implantbury744
1848,cannulate,nest,0.43646103143692017,744,cannulatenest744
1849,input,implant,0.8347519636154175,744,inputimplant744
1850,input,sandwich,0.9118950366973877,744,inputsandwich744
1851,input,transplant,0.8338727355003357,744,inputtransplant744
1852,input,instill,0.8786320090293884,744,inputinstill744
1853,input,penetrate,0.869205117225647,744,inputpenetrate744
1854,nest,input,0.8506636023521423,744,nestinput744
1855,sandwich,set,0.922648012638092,744,sandwichset744
1856,sandwich,plug_in,0.8860380053520203,744,sandwichplug_in744
1857,sandwich,pot,0.9177038669586182,744,sandwichpot744
1858,sandwich,repot,0.8571626543998718,744,sandwichrepot744
1859,insert,cannulate,0.596228837966919,744,insertcannulate744
1860,behave,deal,0.8933232426643372,745,behavedeal745
1861,behave,assert,0.8611282110214233,745,behaveassert745
1862,behave,fluster,0.737640917301178,745,behavefluster745
1863,behave,pose,0.8064168691635132,745,behavepose745
1864,behave,walk_around,0.8422865271568298,745,behavewalk_around745
1865,hold,behave,0.7606831192970276,745,holdbehave745
1866,assert,stoop,0.8011483550071716,745,assertstoop745
1867,assert,piggyback,0.8279023766517639,745,assertpiggyback745
1868,assert,juggle,0.7453210949897766,745,assertjuggle745
1869,assert,sling,0.8008713722229004,745,assertsling745
1870,assert,attitudinize,0.5465955138206482,745,assertattitudinize745
1871,pose,poise,0.8281306028366089,745,posepoise745
1872,rack,rework,0.7993616461753845,746,rackrework746
1873,rack,harrow,0.8533602356910706,746,rackharrow746
1874,rack,hoe,0.8190096616744995,746,rackhoe746
1875,rack,ridge,0.6568752527236938,746,rackridge746
1876,rack,till,0.8632393479347229,746,racktill746
1877,rack,tool,0.8542223572731018,746,racktool746
1878,work,coldwork,0.8115228414535522,746,workcoldwork746
1879,work,hot-work,0.830431342124939,746,workhot-work746
1880,work,overwork,0.7257763147354126,746,workoverwork746
1881,work,rack,0.770473301410675,746,workrack746
1882,till,plow,0.1263023167848587,746,tillplow746
1883,operate,financier,0.5257964730262756,747,operatefinancier747
1884,operate,warm_up,0.686881959438324,747,operatewarm_up747
1885,direct,administer,0.8030298352241516,747,directadminister747
1886,direct,head,0.8534002900123596,747,directhead747
1887,direct,hold,0.7376025915145874,747,directhold747
1888,direct,operate,0.7730538845062256,747,directoperate747
1889,head,captain,0.8161561489105225,747,headcaptain747
1890,head,spearhead,0.8094301819801331,747,headspearhead747
1891,head,take_hold,0.8165744543075562,747,headtake_hold747
1892,hold,work,0.6697219610214233,747,holdwork747
1893,work,block,0.8173558115959167,747,workblock747
1894,work,guide,0.8341643810272217,747,workguide747
1895,work,chair,0.8518291115760803,747,workchair747
1896,work,move_in_on,0.6945666670799255,747,workmove_in_on747
1897,flicker,hunt,0.6200337409973145,748,flickerhunt748
1898,roll,librate,0.6717509031295776,748,rolllibrate748
1899,move_back_and_forth,swing,0.3427620530128479,748,move_back_and_forthswing748
1900,swing,roll,0.6689221858978271,748,swingroll748
1901,swing,rock,0.7063797116279602,748,swingrock748
1902,swing,swag,0.7444400191307068,748,swingswag748
1903,swing,flicker,0.6759893894195557,748,swingflicker748
1904,swing,totter,0.6645721197128296,748,swingtotter748
1905,swing,nutate,0.687567949295044,748,swingnutate748
1906,swing,brachiate,0.6704304218292236,748,swingbrachiate748
1907,swing,lash,0.6795182824134827,748,swinglash748
1908,swing,oscillate,0.7831364274024963,748,swingoscillate748
1909,swing,waver,0.7017108798027039,748,swingwaver748
1910,edge,creep_up,0.8488444089889526,749,edgecreep_up749
1911,edge,press_on,0.8746548295021057,749,edgepress_on749
1912,edge,forge,0.8954048752784729,749,edgeforge749
1913,edge,fly,0.9066689610481262,749,edgefly749
1914,edge,get_by,0.8795814514160156,749,edgeget_by749
1915,edge,clear,0.8983129262924194,749,edgeclear749
1916,edge,elapse,0.8654031753540039,749,edgeelapse749
1917,edge,string,0.9215439558029175,749,edgestring749
1918,edge,encroach,0.864520251750946,749,edgeencroach749
1919,edge,ratchet,0.8820590376853943,749,edgeratchet749
1920,edge,hop,0.9000783562660217,749,edgehop749
1921,edge,penetrate,0.8903969526290894,749,edgepenetrate749
1922,advance,close_in,0.5011395812034607,749,advanceclose_in749
1923,advance,pass,0.6440114378929138,749,advancepass749
1924,close_in,edge,0.6463992595672607,749,close_inedge749
1925,trot,escort,0.46283048391342163,750,trotescort750
1926,accompany,walk,0.4716379940509796,750,accompanywalk750
1927,safeguard,trot,0.6912832856178284,750,safeguardtrot750
1928,safeguard,squire,0.6327942609786987,750,safeguardsquire750
1929,safeguard,frogmarch,0.5564867854118347,750,safeguardfrogmarch750
1930,safeguard,run,0.6903724670410156,750,safeguardrun750
1931,safeguard,see,0.6749753952026367,750,safeguardsee750
1932,safeguard,convoy,0.565311074256897,750,safeguardconvoy750
1933,safeguard,tag_along,0.6313623785972595,750,safeguardtag_along750
1934,walk,safeguard,0.6528231501579285,750,walksafeguard750
1935,walk,chaperone,0.48070672154426575,750,walkchaperone750
1936,run,march,0.480045348405838,750,runmarch750
1937,donate,fee-tail,0.48565801978111267,751,donatefee-tail751
1938,donate,propagate,0.5165807008743286,751,donatepropagate751
1939,share,sell,0.6542458534240723,751,sharesell751
1940,propagate,benefice,0.7671507000923157,751,propagatebenefice751
1941,propagate,share,0.7561699151992798,751,propagateshare751
1942,propagate,grant,0.6748601794242859,751,propagategrant751
1943,give,distribute,0.8013419508934021,751,givedistribute751
1944,give,donate,0.7169840931892395,751,givedonate751
1945,give,endow,0.8051914572715759,751,giveendow751
1946,give,render,0.9092287421226501,751,giverender751
1947,give,surrender,0.5679386854171753,751,givesurrender751
1948,give,tip,0.753111720085144,751,givetip751
1949,give,treat,0.7764202952384949,751,givetreat751
1950,render,yield_up,0.6213241815567017,751,renderyield_up751
1951,render,bequeath,0.6688518524169922,751,renderbequeath751
1952,render,hand_down,0.7770473957061768,751,renderhand_down751
1953,render,tender,0.7227046489715576,751,rendertender751
1954,render,sign_away,0.7013731598854065,751,rendersign_away751
1955,render,remember,0.7270197868347168,751,renderremember751
1956,render,pledge,0.6885250806808472,751,renderpledge751
1957,render,give_away,0.6736124157905579,751,rendergive_away751
1958,treat,raffle,0.6867710947990417,751,treatraffle751
1959,treat,devise,0.7315793037414551,751,treatdevise751
1960,bequeath,pass_on,0.3356547951698303,751,bequeathpass_on751
1961,shark,shill,0.8488077521324158,752,sharkshill752
1962,shark,cozen,0.8319994807243347,752,sharkcozen752
1963,shark,snooker,0.9068565368652344,752,sharksnooker752
1964,shark,flim-flam,0.7762748599052429,752,sharkflim-flam752
1965,shark,two-time,0.8451408743858337,752,sharktwo-time752
1966,shark,juggle,0.7421237826347351,752,sharkjuggle752
1967,cheat,hoax,0.6988344788551331,752,cheathoax752
1968,cheat,ensnare,0.8098482489585876,752,cheatensnare752
1969,cheat,cheat_on,0.8513573408126831,752,cheatcheat_on752
1970,cheat,fool,0.7975895404815674,752,cheatfool752
1971,cheat,double_cross,0.8238779306411743,752,cheatdouble_cross752
1972,cheat,play_around,0.823729395866394,752,cheatplay_around752
1973,cheat,betray,0.8103304505348206,752,cheatbetray752
1974,cheat,humbug,0.8331660032272339,752,cheathumbug752
1975,cheat,crib,0.8297992944717407,752,cheatcrib752
1976,cheat,fudge,0.7876167893409729,752,cheatfudge752
1977,cheat,job,0.8125259280204773,752,cheatjob752
1978,cheat,rig,0.8436294794082642,752,cheatrig752
1979,cheat,shark,0.754192590713501,752,cheatshark752
1980,deceive,cheat,0.4500851035118103,752,deceivecheat752
1981,converge,ape,0.8894221186637878,753,convergeape753
1982,converge,imitate,0.8487336039543152,753,convergeimitate753
1983,converge,emulate,0.8576043248176575,753,convergeemulate753
1984,converge,echo,0.8163750767707825,753,convergeecho753
1985,converge,come_to_life,0.8406794667243958,753,convergecome_to_life753
1986,converge,follow_suit,0.7993482351303101,753,convergefollow_suit753
1987,converge,take_after,0.8390929102897644,753,convergetake_after753
1988,converge,look_like,0.839649498462677,753,convergelook_like753
1989,approximate,border_on,0.8680553436279297,753,approximateborder_on753
1990,resemble,approximate,0.5705299377441406,753,resembleapproximate753
1991,border_on,converge,0.5077030062675476,753,border_onconverge753
1992,sluice,sleet,0.6203354001045227,754,sluicesleet754
1993,sluice,snow,0.5803358554840088,754,sluicesnow754
1994,snow,sheet,0.6692770719528198,754,snowsheet754
1995,snow,hail,0.5175308585166931,754,snowhail754
1996,snow,spat,0.6303268074989319,754,snowspat754
1997,precipitate,rain,0.5066110491752625,754,precipitaterain754
1998,rain,drizzle,0.7199375033378601,754,raindrizzle754
1999,rain,pour,0.6324840188026428,754,rainpour754
2000,rain,shower,0.7914741635322571,754,rainshower754
2001,rain,sprinkle,0.6801005005836487,754,rainsprinkle754
2002,drizzle,sluice,0.3431698679924011,754,drizzlesluice754
