,parent_x,child_x,group_x,type,compare,parent_y,child_y,weight,group_y
275,terrier,Yorkshire_terrier,663,test,terrierYorkshire_terrier663,terrier,Yorkshire_terrier,0.9613410234451294,663.0
276,terrier,West_Highland_white_terrier,663,test,terrierWest_Highland_white_terrier663,terrier,West_Highland_white_terrier,0.9753166437149048,663.0
277,terrier,bullterrier,663,test,terrierbullterrier663,terrier,bullterrier,0.899441123008728,663.0
278,terrier,Norwich_terrier,663,test,terrierNorwich_terrier663,terrier,Norwich_terrier,0.9816816449165344,663.0
279,terrier,rat_terrier,663,test,terrierrat_terrier663,terrier,rat_terrier,0.9748165011405945,663.0
280,terrier,cairn,663,test,terriercairn663,terrier,cairn,0.8225501775741577,663.0
281,terrier,soft-coated_wheaten_terrier,663,test,terriersoft-coated_wheaten_terrier663,terrier,soft-coated_wheaten_terrier,0.967456042766571,663.0
282,terrier,Boston_bull,663,test,terrierBoston_bull663,terrier,Boston_bull,0.7004746794700623,663.0
283,terrier,Skye_terrier,663,test,terrierSkye_terrier663,terrier,Skye_terrier,0.9836543202400208,663.0
284,terrier,Tibetan_terrier,663,test,terrierTibetan_terrier663,terrier,Tibetan_terrier,0.9731499552726746,663.0
285,terrier,Norfolk_terrier,663,test,terrierNorfolk_terrier663,terrier,Norfolk_terrier,0.977560818195343,663.0
286,terrier,schnauzer,663,test,terrierschnauzer663,terrier,schnauzer,0.8531510233879089,663.0
287,terrier,silky_terrier,663,test,terriersilky_terrier663,terrier,silky_terrier,0.9788628816604614,663.0
288,terrier,Lhasa,663,test,terrierLhasa663,terrier,Lhasa,0.8211410045623779,663.0
289,terrier,Scotch_terrier,663,test,terrierScotch_terrier663,terrier,Scotch_terrier,0.9727796912193298,663.0
290,terrier,wirehair,663,test,terrierwirehair663,terrier,wirehair,0.9001408815383911,663.0
291,fox_terrier,wire-haired_fox_terrier,663,test,fox_terrierwire-haired_fox_terrier663,fox_terrier,wire-haired_fox_terrier,0.8267393112182617,663.0
292,fox_terrier,smooth-haired_fox_terrier,663,test,fox_terriersmooth-haired_fox_terrier663,fox_terrier,smooth-haired_fox_terrier,0.7767267823219299,663.0
293,bullterrier,American_Staffordshire_terrier,663,test,bullterrierAmerican_Staffordshire_terrier663,bullterrier,American_Staffordshire_terrier,0.6187823414802551,663.0
294,bullterrier,Staffordshire_bullterrier,663,test,bullterrierStaffordshire_bullterrier663,bullterrier,Staffordshire_bullterrier,0.82773357629776,663.0
295,rat_terrier,Manchester_terrier,663,test,rat_terrierManchester_terrier663,rat_terrier,Manchester_terrier,0.33466294407844543,663.0
296,Manchester_terrier,toy_Manchester,663,test,Manchester_terriertoy_Manchester663,Manchester_terrier,toy_Manchester,0.2601816952228546,663.0
297,Skye_terrier,Clydesdale_terrier,663,test,Skye_terrierClydesdale_terrier663,,,,
298,schnauzer,standard_schnauzer,663,test,schnauzerstandard_schnauzer663,schnauzer,standard_schnauzer,0.9345101714134216,663.0
299,schnauzer,giant_schnauzer,663,test,schnauzergiant_schnauzer663,schnauzer,giant_schnauzer,0.8620743155479431,663.0
300,schnauzer,miniature_schnauzer,663,test,schnauzerminiature_schnauzer663,schnauzer,miniature_schnauzer,0.852030873298645,663.0
301,wirehair,Welsh_terrier,663,test,wirehairWelsh_terrier663,wirehair,Welsh_terrier,0.12579375505447388,663.0
302,wirehair,Lakeland_terrier,663,test,wirehairLakeland_terrier663,,,,
303,Welsh_terrier,Sealyham_terrier,663,test,Welsh_terrierSealyham_terrier663,Welsh_terrier,Sealyham_terrier,0.418690025806427,663.0
304,spar,feldspar,664,test,sparfeldspar664,spar,feldspar,0.8325816988945007,664.0
305,spar,calcite,664,test,sparcalcite664,spar,calcite,0.31102973222732544,664.0
306,feldspar,moonstone,664,test,feldsparmoonstone664,feldspar,moonstone,0.09657042473554611,664.0
307,feldspar,orthoclase,664,test,feldsparorthoclase664,feldspar,orthoclase,0.1518772542476654,664.0
308,feldspar,plagioclase,664,test,feldsparplagioclase664,feldspar,plagioclase,0.09056681394577026,664.0
309,plagioclase,albite,664,test,plagioclasealbite664,plagioclase,albite,0.20205309987068176,664.0
310,plagioclase,anorthite,664,test,plagioclaseanorthite664,plagioclase,anorthite,0.2212577760219574,664.0
311,calcite,Iceland_spar,664,test,calciteIceland_spar664,calcite,Iceland_spar,0.18565252423286438,664.0
312,calcite,alabaster,664,test,calcitealabaster664,calcite,alabaster,0.3185824453830719,664.0
313,calcite,chalk,664,test,calcitechalk664,calcite,chalk,0.22782738506793976,664.0
314,government,state_government,665,test,governmentstate_government665,government,state_government,0.9989292025566101,665.0
315,government,military_government,665,test,governmentmilitary_government665,government,military_government,0.9981149435043335,665.0
316,government,empire,665,test,governmentempire665,government,empire,0.967818021774292,665.0
317,government,federal_government,665,test,governmentfederal_government665,government,federal_government,0.9984079003334045,665.0
318,government,papacy,665,test,governmentpapacy665,government,papacy,0.8313393592834473,665.0
319,government,puppet_government,665,test,governmentpuppet_government665,government,puppet_government,0.9972250461578369,665.0
320,government,bureaucracy,665,test,governmentbureaucracy665,government,bureaucracy,0.957149088382721,665.0
321,government,Downing_Street,665,test,governmentDowning_Street665,government,Downing_Street,0.9597373008728027,665.0
322,government,local_government,665,test,governmentlocal_government665,government,local_government,0.9982894062995911,665.0
323,government,palace,665,test,governmentpalace665,government,palace,0.9580816030502319,665.0
324,government,court,665,test,governmentcourt665,government,court,0.9314987063407898,665.0
325,government,government-in-exile,665,test,governmentgovernment-in-exile665,government,government-in-exile,0.9804329872131348,665.0
326,government,ancien_regime,665,test,governmentancien_regime665,government,ancien_regime,0.9495989680290222,665.0
327,government,totalitarian_state,665,test,governmenttotalitarian_state665,government,totalitarian_state,0.9932483434677124,665.0
328,government,authoritarian_state,665,test,governmentauthoritarian_state665,government,authoritarian_state,0.9905552268028259,665.0
329,government,state,665,test,governmentstate665,government,state,0.9743852019309998,665.0
330,federal_government,United_States_government,665,test,federal_governmentUnited_States_government665,federal_government,United_States_government,0.9118684530258179,665.0
331,federal_government,Capital,665,test,federal_governmentCapital665,federal_government,Capital,0.7147842049598694,665.0
332,local_government,town_meeting,665,test,local_governmenttown_meeting665,local_government,town_meeting,0.78935307264328,665.0
333,local_government,municipal_government,665,test,local_governmentmunicipal_government665,local_government,municipal_government,0.9207745790481567,665.0
334,municipal_government,commission_plan,665,test,municipal_governmentcommission_plan665,,,,
335,court,Porte,665,test,courtPorte665,court,Porte,0.8376262784004211,665.0
336,court,Court_of_Saint_James's,665,test,courtCourt_of_Saint_James's665,court,Court_of_Saint_James's,0.9857112765312195,665.0
337,state,Soviets,665,test,stateSoviets665,state,Soviets,0.9802414178848267,665.0
338,state,welfare_state,665,test,statewelfare_state665,state,welfare_state,0.9703684449195862,665.0
339,junction,contact,666,test,junctioncontact666,junction,contact,0.6354024410247803,666.0
340,junction,thermojunction,666,test,junctionthermojunction666,junction,thermojunction,0.9555940628051758,666.0
341,junction,junction_barrier,666,test,junctionjunction_barrier666,junction,junction_barrier,0.940374493598938,666.0
342,junction,joint,666,test,junctionjoint666,junction,joint,0.7083869576454163,666.0
343,junction,splice,666,test,junctionsplice666,junction,splice,0.6334569454193115,666.0
344,contact,wiper,666,test,contactwiper666,contact,wiper,0.9386923313140869,666.0
345,contact,tread,666,test,contacttread666,contact,tread,0.9522089958190918,666.0
346,contact,terminal,666,test,contactterminal666,contact,terminal,0.9482718110084534,666.0
347,contact,short_circuit,666,test,contactshort_circuit666,contact,short_circuit,0.9225390553474426,666.0
348,contact,distributor_point,666,test,contactdistributor_point666,contact,distributor_point,0.7963437438011169,666.0
349,contact,sound_bow,666,test,contactsound_bow666,contact,sound_bow,0.6622613072395325,666.0
350,contact,electrical_contact,666,test,contactelectrical_contact666,contact,electrical_contact,0.9926354289054871,666.0
351,contact,p-n_junction,666,test,contactp-n_junction666,contact,p-n_junction,0.7322413921356201,666.0
352,terminal,negative_pole,666,test,terminalnegative_pole666,terminal,negative_pole,0.39833930134773254,666.0
353,terminal,positive_pole,666,test,terminalpositive_pole666,terminal,positive_pole,0.3584788143634796,666.0
354,terminal,anode,666,test,terminalanode666,terminal,anode,0.5419892072677612,666.0
355,joint,miter_joint,666,test,jointmiter_joint666,joint,miter_joint,0.9384192228317261,666.0
356,joint,butt_joint,666,test,jointbutt_joint666,joint,butt_joint,0.9434671401977539,666.0
357,joint,toggle_joint,666,test,jointtoggle_joint666,joint,toggle_joint,0.9451879262924194,666.0
358,joint,mortise_joint,666,test,jointmortise_joint666,joint,mortise_joint,0.9352241158485413,666.0
359,joint,hinge,666,test,jointhinge666,joint,hinge,0.5015999674797058,666.0
360,joint,weld,666,test,jointweld666,joint,weld,0.6877675652503967,666.0
361,joint,scarf_joint,666,test,jointscarf_joint666,joint,scarf_joint,0.9321072101593018,666.0
362,joint,lap_joint,666,test,jointlap_joint666,joint,lap_joint,0.9422438740730286,666.0
363,joint,knuckle_joint,666,test,jointknuckle_joint666,joint,knuckle_joint,0.9880577325820923,666.0
364,joint,rabbet_joint,666,test,jointrabbet_joint666,joint,rabbet_joint,0.9313755631446838,666.0
365,joint,seam,666,test,jointseam666,joint,seam,0.4941520690917969,666.0
366,joint,ball-and-socket_joint,666,test,jointball-and-socket_joint666,joint,ball-and-socket_joint,0.9617804884910583,666.0
367,butt_joint,butt_weld,666,test,butt_jointbutt_weld666,butt_joint,butt_weld,0.39243972301483154,666.0
368,butt_joint,fish_joint,666,test,butt_jointfish_joint666,butt_joint,fish_joint,0.244163379073143,666.0
369,mortise_joint,tongue_and_groove_joint,666,test,mortise_jointtongue_and_groove_joint666,mortise_joint,tongue_and_groove_joint,0.23671576380729675,666.0
370,mortise_joint,dovetail,666,test,mortise_jointdovetail666,,,,
371,hinge,butt_hinge,666,test,hingebutt_hinge666,hinge,butt_hinge,0.7487297654151917,666.0
372,hinge,tee_hinge,666,test,hingetee_hinge666,hinge,tee_hinge,0.8424148559570312,666.0
373,hinge,strap_hinge,666,test,hingestrap_hinge666,hinge,strap_hinge,0.8877880573272705,666.0
374,weld,spot_weld,666,test,weldspot_weld666,weld,spot_weld,0.9287053346633911,666.0
375,seam,welt,666,test,seamwelt666,seam,welt,0.640888512134552,666.0
376,seam,suture,666,test,seamsuture666,seam,suture,0.6308791041374207,666.0
377,seam,fell,666,test,seamfell666,,,,
378,drive,hunger,667,test,drivehunger667,drive,hunger,0.7665509581565857,667.0
379,drive,sex_drive,667,test,drivesex_drive667,drive,sex_drive,0.9450903534889221,667.0
380,drive,hypoxia,667,test,drivehypoxia667,drive,hypoxia,0.40715500712394714,667.0
381,drive,thirst,667,test,drivethirst667,drive,thirst,0.8467072248458862,667.0
382,hunger,emptiness,667,test,hungeremptiness667,hunger,emptiness,0.517814576625824,667.0
383,hunger,undernourishment,667,test,hungerundernourishment667,hunger,undernourishment,0.8426751494407654,667.0
384,hunger,edacity,667,test,hungeredacity667,hunger,edacity,0.6638009548187256,667.0
385,hunger,starvation,667,test,hungerstarvation667,hunger,starvation,0.9384512305259705,667.0
386,hunger,bulimia,667,test,hungerbulimia667,hunger,bulimia,0.7664888501167297,667.0
387,hypoxia,anoxia,667,test,hypoxiaanoxia667,,,,
388,hypoxia,ischemic_hypoxia,667,test,hypoxiaischemic_hypoxia667,hypoxia,ischemic_hypoxia,0.7979423403739929,667.0
389,hypoxia,hypoxic_hypoxia,667,test,hypoxiahypoxic_hypoxia667,hypoxia,hypoxic_hypoxia,0.8388015031814575,667.0
390,hypoxia,altitude_sickness,667,test,hypoxiaaltitude_sickness667,hypoxia,altitude_sickness,0.18660935759544373,667.0
391,hypoxia,suffocation,667,test,hypoxiasuffocation667,hypoxia,suffocation,0.1282503753900528,667.0
392,hypoxia,anemic_hypoxia,667,test,hypoxiaanemic_hypoxia667,hypoxia,anemic_hypoxia,0.8840653896331787,667.0
393,anoxia,ischemic_anoxia,667,test,anoxiaischemic_anoxia667,anoxia,ischemic_anoxia,0.7744408845901489,667.0
394,anoxia,anoxic_anoxia,667,test,anoxiaanoxic_anoxia667,anoxia,anoxic_anoxia,0.7552281022071838,667.0
395,anoxia,anemic_anoxia,667,test,anoxiaanemic_anoxia667,anoxia,anemic_anoxia,0.781334400177002,667.0
396,altitude_sickness,mountain_sickness,667,test,altitude_sicknessmountain_sickness667,altitude_sickness,mountain_sickness,0.4214125871658325,667.0
397,thirst,polydipsia,667,test,thirstpolydipsia667,thirst,polydipsia,0.7874347567558289,667.0
398,thirst,dehydration,667,test,thirstdehydration667,,,,
399,emission,secondary_emission,668,test,emissionsecondary_emission668,emission,secondary_emission,0.9932148456573486,668.0
400,emission,field_emission,668,test,emissionfield_emission668,emission,field_emission,0.9923340082168579,668.0
401,emission,photoelectric_emission,668,test,emissionphotoelectric_emission668,emission,photoelectric_emission,0.9950974583625793,668.0
402,emission,radiation,668,test,emissionradiation668,emission,radiation,0.9099900126457214,668.0
403,emission,thermionic_emission,668,test,emissionthermionic_emission668,emission,thermionic_emission,0.9975652694702148,668.0
404,emission,photoemission,668,test,emissionphotoemission668,emission,photoemission,0.9954560995101929,668.0
405,radiation,corpuscular_radiation,668,test,radiationcorpuscular_radiation668,radiation,corpuscular_radiation,0.9879998564720154,668.0
406,corpuscular_radiation,beta_radiation,668,test,corpuscular_radiationbeta_radiation668,corpuscular_radiation,beta_radiation,0.517327070236206,668.0
407,corpuscular_radiation,neutron_radiation,668,test,corpuscular_radiationneutron_radiation668,corpuscular_radiation,neutron_radiation,0.7258036732673645,668.0
408,corpuscular_radiation,alpha_radiation,668,test,corpuscular_radiationalpha_radiation668,corpuscular_radiation,alpha_radiation,0.5201869010925293,668.0
409,union,junction,669,test,unionjunction669,union,junction,0.7491219639778137,669.0
410,union,syncretism,669,test,unionsyncretism669,union,syncretism,0.7562946081161499,669.0
411,union,coalition,669,test,unioncoalition669,,,,
412,union,marriage,669,test,unionmarriage669,union,marriage,0.9782600402832031,669.0
413,union,connection,669,test,unionconnection669,union,connection,0.5153281092643738,669.0
414,union,association,669,test,unionassociation669,union,association,0.6259958148002625,669.0
415,junction,synapse,669,test,junctionsynapse669,junction,synapse,0.8411845564842224,669.0
416,junction,anastomosis,669,test,junctionanastomosis669,junction,anastomosis,0.8642958402633667,669.0
417,synapse,neuromuscular_junction,669,test,synapseneuromuscular_junction669,,,,
418,coalition,alliance,669,test,coalitionalliance669,coalition,alliance,0.8844932317733765,669.0
419,coalition,federalization,669,test,coalitionfederalization669,coalition,federalization,0.7285146117210388,669.0
420,connection,contact,669,test,connectioncontact669,connection,contact,0.8712918758392334,669.0
421,connection,interconnection,669,test,connectioninterconnection669,connection,interconnection,0.972053050994873,669.0
422,connection,concatenation,669,test,connectionconcatenation669,connection,concatenation,0.7412250638008118,669.0
423,connection,coherence,669,test,connectioncoherence669,connection,coherence,0.6982586979866028,669.0
424,contact,osculation,669,test,contactosculation669,contact,osculation,0.9159621000289917,669.0
425,contact,tangency,669,test,contacttangency669,contact,tangency,0.8331237435340881,669.0
426,coherence,consistency,669,test,coherenceconsistency669,coherence,consistency,0.5844994187355042,669.0
427,coherence,continuity,669,test,coherencecontinuity669,,,,
428,ball_game,baseball,670,test,ball_gamebaseball670,ball_game,baseball,0.9296036958694458,670.0
429,baseball,four-hitter,670,test,baseballfour-hitter670,baseball,four-hitter,0.4293011426925659,670.0
430,baseball,two-hitter,670,test,baseballtwo-hitter670,baseball,two-hitter,0.41734832525253296,670.0
431,baseball,ball,670,test,baseballball670,baseball,ball,0.799560010433197,670.0
